icon_name	target_size	category	source	source_dimensions	decoder
fractal	48	apps	kmenuedit/icons/mini-fractal.xpm	16x14	xpm-fallback
ftp	16	apps	pics/mini/ftp.xpm	16x14	pillow
ftp	22	apps	pics/mini/ftp.xpm	16x14	pillow
ftp	24	apps	pics/ftp.xpm	32x32	pillow
ftp	32	apps	pics/ftp.xpm	32x32	pillow
ftp	48	apps	pics/ftp.xpm	32x32	pillow
games-package	16	apps	pics/mini/games_package.xpm	16x16	pillow
games-package	22	apps	pics/mini/games_package.xpm	16x16	pillow
games-package	24	apps	pics/games_package.xpm	32x32	pillow
games-package	32	apps	pics/games_package.xpm	32x32	pillow
games-package	48	apps	pics/games_package.xpm	32x32	pillow
gball	16	apps	kmenuedit/icons/mini-gball.xpm	16x14	xpm-fallback
gball	22	apps	kmenuedit/icons/mini-gball.xpm	16x14	xpm-fallback
gball	24	apps	kmenuedit/icons/mini-gball.xpm	16x14	xpm-fallback
gball	32	apps	kmenuedit/icons/mini-gball.xpm	16x14	xpm-fallback
gball	48	apps	kmenuedit/icons/mini-gball.xpm	16x14	xpm-fallback
gf	16	apps	pics/mini/gf.xpm	16x16	pillow
gf	22	apps	pics/mini/gf.xpm	16x16	pillow
gf	24	apps	pics/gf.xpm	32x32	pillow
gf	32	apps	pics/gf.xpm	32x32	pillow
gf	48	apps	pics/gf.xpm	32x32	pillow
go	16	apps	kpanel/pics/mini/go.xpm	16x16	pillow
go	22	apps	kpanel/pics/mini/go.xpm	16x16	pillow
go	24	apps	kpanel/pics/go.xpm	32x32	pillow
go	32	apps	kpanel/pics/go.xpm	32x32	pillow
go	48	apps	kpanel/pics/go.xpm	32x32	pillow
graphics-package	16	apps	pics/mini/graphics_package.xpm	16x16	pillow
graphics-package	22	apps	pics/mini/graphics_package.xpm	16x16	pillow
graphics-package	24	apps	pics/graphics_package.xpm	32x32	pillow
graphics-package	32	apps	pics/graphics_package.xpm	32x32	pillow
graphics-package	48	apps	pics/graphics_package.xpm	32x32	pillow
gv	16	apps	kappfinder/pics/mini/gv.xpm	16x14	pillow
gv	22	apps	kappfinder/pics/mini/gv.xpm	16x14	pillow
gv	24	apps	kappfinder/pics/mini/gv.xpm	16x14	pillow
gv	32	apps	kappfinder/pics/gv.xpm	40x34	xpm-fallback
gv	48	apps	kappfinder/pics/gv.xpm	40x34	xpm-fallback
h-src	16	apps	pics/mini/h_src.xpm	16x16	pillow
h-src	22	apps	pics/mini/h_src.xpm	16x16	pillow
h-src	24	apps	pics/h_src.xpm	32x32	pillow
h-src	32	apps	pics/h_src.xpm	32x32	pillow
h-src	48	apps	pics/h_src.xpm	32x32	pillow
hammer	16	apps	kmenuedit/icons/mini-hammer.xpm	16x14	xpm-fallback
hammer	22	apps	kmenuedit/icons/mini-hammer.xpm	16x14	xpm-fallback
hammer	24	apps	kmenuedit/icons/mini-hammer.xpm	16x14	xpm-fallback
hammer	32	apps	kmenuedit/icons/mini-hammer.xpm	16x14	xpm-fallback
hammer	48	apps	kmenuedit/icons/mini-hammer.xpm	16x14	xpm-fallback
happy	16	apps	kmenuedit/icons/mini-happy.xpm	16x14	xpm-fallback
happy	22	apps	kmenuedit/icons/mini-happy.xpm	16x14	xpm-fallback
happy	24	apps	kmenuedit/icons/mini-happy.xpm	16x14	xpm-fallback
happy	32	apps	kmenuedit/icons/mini-happy.xpm	16x14	xpm-fallback
happy	48	apps	kmenuedit/icons/mini-happy.xpm	16x14	xpm-fallback
help	16	actions	pics/toolbar/help.xpm	22x22	pillow
help	22	actions	pics/toolbar/help.xpm	22x22	pillow
help	24	actions	pics/toolbar/help.xpm	22x22	pillow
help	32	actions	pics/toolbar/help.xpm	22x22	pillow
help	48	actions	pics/toolbar/help.xpm	22x22	pillow
hextris	16	apps	kmenuedit/icons/mini-hextris.xpm	16x14	xpm-fallback
hextris	22	apps	kmenuedit/icons/mini-hextris.xpm	16x14	xpm-fallback
hextris	24	apps	kmenuedit/icons/mini-hextris.xpm	16x14	xpm-fallback
hextris	32	apps	kmenuedit/icons/mini-hextris.xpm	16x14	xpm-fallback
hextris	48	apps	kmenuedit/icons/mini-hextris.xpm	16x14	xpm-fallback
home	16	places	pics/toolbar/home.xpm	22x22	pillow
home	22	places	pics/toolbar/home.xpm	22x22	pillow
home	24	places	pics/toolbar/home.xpm	22x22	pillow
home	32	places	pics/toolbar/home.xpm	22x22	pillow
home	48	places	pics/toolbar/home.xpm	22x22	pillow
html	16	mimetypes	pics/mini/html.xpm	16x16	pillow
html	22	mimetypes	pics/mini/html.xpm	16x16	pillow
html	24	mimetypes	pics/html.xpm	32x32	pillow
html	32	mimetypes	pics/html.xpm	32x32	pillow
html	48	mimetypes	pics/html.xpm	32x32	pillow
iconify	16	apps	kwm/pics/iconify.xpm	16x16	xpm-fallback
iconify	22	apps	kwm/pics/iconify.xpm	16x16	xpm-fallback
iconify	24	apps	kwm/pics/iconify.xpm	16x16	xpm-fallback
iconify	32	apps	kwm/pics/iconify.xpm	16x16	xpm-fallback
iconify	48	apps	kwm/pics/iconify.xpm	16x16	xpm-fallback
idea	16	apps	kfind/pics/idea.xpm	22x22	pillow
idea	22	apps	kfind/pics/idea.xpm	22x22	pillow
idea	24	apps	kfind/pics/idea.xpm	22x22	pillow
idea	32	apps	kfind/pics/idea.xpm	22x22	pillow
idea	48	apps	kfind/pics/idea.xpm	22x22	pillow
image	16	mimetypes	pics/mini/image.xpm	16x16	pillow
image	22	mimetypes	pics/mini/image.xpm	16x16	pillow
image	24	mimetypes	pics/image.xpm	32x32	pillow
image	32	mimetypes	pics/image.xpm	32x32	pillow
image	48	mimetypes	pics/image.xpm	32x32	pillow
info	16	apps	pics/mini/info.xpm	16x16	pillow
info	22	apps	kfind/pics/info.xpm	22x22	xpm-fallback
info	24	apps	kfind/pics/info.xpm	22x22	xpm-fallback
info	32	apps	pics/info.xpm	32x32	pillow
info	48	apps	pics/info.xpm	32x32	pillow
information	16	apps	applnk/Settings/Information/information.xpm	32x32	pillow
information	22	apps	applnk/Settings/Information/information.xpm	32x32	pillow
information	24	apps	applnk/Settings/Information/information.xpm	32x32	pillow
information	32	apps	applnk/Settings/Information/information.xpm	32x32	pillow
information	48	apps	applnk/Settings/Information/information.xpm	32x32	pillow
java-src	16	apps	pics/mini/java_src.xpm	16x16	pillow
java-src	22	apps	pics/mini/java_src.xpm	16x16	pillow
java-src	24	apps	pics/java_src.xpm	32x32	pillow
java-src	32	apps	pics/java_src.xpm	32x32	pillow
java-src	48	apps	pics/java_src.xpm	32x32	pillow
k	16	apps	kmenuedit/icons/mini-k.xpm	14x14	pillow
k	22	apps	kmenuedit/icons/mini-k.xpm	14x14	pillow
k	24	apps	kmenuedit/icons/mini-k.xpm	14x14	pillow
k	32	apps	kmenuedit/icons/mini-k.xpm	14x14	pillow
k	48	apps	kmenuedit/icons/mini-k.xpm	14x14	pillow
kcalc	16	apps	kappfinder/pics/kcalc.xpm	32x32	pillow
kcalc	22	apps	kappfinder/pics/kcalc.xpm	32x32	pillow
kcalc	24	apps	kappfinder/pics/kcalc.xpm	32x32	pillow
kcalc	32	apps	kappfinder/pics/kcalc.xpm	32x32	pillow
kcalc	48	apps	kappfinder/pics/kcalc.xpm	32x32	pillow
kcmkwm	16	apps	kcontrol/kwm/kcmkwm.xpm	32x32	pillow
kcmkwm	22	apps	kcontrol/kwm/kcmkwm.xpm	32x32	pillow
kcmkwm	24	apps	kcontrol/kwm/kcmkwm.xpm	32x32	pillow
kcmkwm	32	apps	kcontrol/kwm/kcmkwm.xpm	32x32	pillow
kcmkwm	48	apps	kcontrol/kwm/kcmkwm.xpm	32x32	pillow
kcontrol	16	apps	kcontrol/kcontrol/mini-kcontrol.xpm	16x16	pillow
kcontrol	22	apps	kcontrol/kcontrol/mini-kcontrol.xpm	16x16	pillow
kcontrol	24	apps	kcontrol/kcontrol/kcontrol.xpm	32x32	pillow
kcontrol	32	apps	kcontrol/kcontrol/kcontrol.xpm	32x32	pillow
kcontrol	48	apps	kcontrol/kcontrol/kcontrol.xpm	32x32	pillow
kde1	16	apps	kfm/pics/kde1.xpm	22x22	xpm-fallback
kde1	22	apps	kfm/pics/kde1.xpm	22x22	xpm-fallback
kde1	24	apps	kfm/pics/kde1.xpm	22x22	xpm-fallback
kde1	32	apps	kfm/pics/kde1.xpm	22x22	xpm-fallback
kde1	48	apps	kfm/pics/kde1.xpm	22x22	xpm-fallback
kde2	16	apps	kfm/pics/kde2.xpm	22x22	xpm-fallback
kde2	22	apps	kfm/pics/kde2.xpm	22x22	xpm-fallback
kde2	24	apps	kfm/pics/kde2.xpm	22x22	xpm-fallback
kde2	32	apps	kfm/pics/kde2.xpm	22x22	xpm-fallback
kde2	48	apps	kfm/pics/kde2.xpm	22x22	xpm-fallback
kde3	16	apps	kfm/pics/kde3.xpm	22x22	xpm-fallback
kde3	22	apps	kfm/pics/kde3.xpm	22x22	xpm-fallback
kde3	24	apps	kfm/pics/kde3.xpm	22x22	xpm-fallback
kde3	32	apps	kfm/pics/kde3.xpm	22x22	xpm-fallback
kde3	48	apps	kfm/pics/kde3.xpm	22x22	xpm-fallback
kde4	16	apps	kfm/pics/kde4.xpm	22x22	xpm-fallback
kde4	22	apps	kfm/pics/kde4.xpm	22x22	xpm-fallback
kde4	24	apps	kfm/pics/kde4.xpm	22x22	xpm-fallback
kde4	32	apps	kfm/pics/kde4.xpm	22x22	xpm-fallback
kde4	48	apps	kfm/pics/kde4.xpm	22x22	xpm-fallback
kde5	16	apps	kfm/pics/kde5.xpm	22x22	xpm-fallback
kde5	22	apps	kfm/pics/kde5.xpm	22x22	xpm-fallback
kde5	24	apps	kfm/pics/kde5.xpm	22x22	xpm-fallback
kde5	32	apps	kfm/pics/kde5.xpm	22x22	xpm-fallback
kde5	48	apps	kfm/pics/kde5.xpm	22x22	xpm-fallback
kde6	16	apps	kfm/pics/kde6.xpm	22x22	xpm-fallback
kde6	22	apps	kfm/pics/kde6.xpm	22x22	xpm-fallback
kde6	24	apps	kfm/pics/kde6.xpm	22x22	xpm-fallback
kde6	32	apps	kfm/pics/kde6.xpm	22x22	xpm-fallback
kde6	48	apps	kfm/pics/kde6.xpm	22x22	xpm-fallback
kde7	16	apps	kfm/pics/kde7.xpm	22x22	xpm-fallback
kde7	22	apps	kfm/pics/kde7.xpm	22x22	xpm-fallback
kde7	24	apps	kfm/pics/kde7.xpm	22x22	xpm-fallback
kde7	32	apps	kfm/pics/kde7.xpm	22x22	xpm-fallback
kde7	48	apps	kfm/pics/kde7.xpm	22x22	xpm-fallback
kde8	16	apps	kfm/pics/kde8.xpm	22x22	xpm-fallback
kde8	22	apps	kfm/pics/kde8.xpm	22x22	xpm-fallback
kde8	24	apps	kfm/pics/kde8.xpm	22x22	xpm-fallback
kde8	32	apps	kfm/pics/kde8.xpm	22x22	xpm-fallback
kde8	48	apps	kfm/pics/kde8.xpm	22x22	xpm-fallback
kde9	16	apps	kfm/pics/kde9.xpm	22x22	xpm-fallback
kde9	22	apps	kfm/pics/kde9.xpm	22x22	xpm-fallback
kde9	24	apps	kfm/pics/kde9.xpm	22x22	xpm-fallback
kde9	32	apps	kfm/pics/kde9.xpm	22x22	xpm-fallback
kde9	48	apps	kfm/pics/kde9.xpm	22x22	xpm-fallback
kdehelp	16	apps	kdehelp/mini-kdehelp.xpm	16x16	pillow
kdehelp	22	apps	kdehelp/mini-kdehelp.xpm	16x16	pillow
kdehelp	24	apps	kdehelp/kdehelp.xpm	32x32	pillow
kdehelp	32	apps	kdehelp/kdehelp.xpm	32x32	pillow
kdehelp	48	apps	kdehelp/kdehelp.xpm	32x32	pillow
kdelogo	16	apps	kdm/pics/kdelogo.xpm	100x100	xpm-fallback
kdelogo	22	apps	kdm/pics/kdelogo.xpm	100x100	xpm-fallback
kdelogo	24	apps	kdm/pics/kdelogo.xpm	100x100	xpm-fallback
kdelogo	32	apps	kdm/pics/kdelogo.xpm	100x100	xpm-fallback
kdelogo	48	apps	kdm/pics/kdelogo.xpm	100x100	xpm-fallback
kdm-appear	16	apps	kcontrol/kdm/pics/kdm-appear.xpm	32x32	xpm-fallback
kdm-appear	22	apps	kcontrol/kdm/pics/kdm-appear.xpm	32x32	xpm-fallback
kdm-appear	24	apps	kcontrol/kdm/pics/kdm-appear.xpm	32x32	xpm-fallback
kdm-appear	32	apps	kcontrol/kdm/pics/kdm-appear.xpm	32x32	xpm-fallback
kdm-appear	48	apps	kcontrol/kdm/pics/kdm-appear.xpm	32x32	xpm-fallback
kdm-backgnd	16	apps	kcontrol/kdm/pics/kdm-backgnd.xpm	32x32	xpm-fallback
kdm-backgnd	22	apps	kcontrol/kdm/pics/kdm-backgnd.xpm	32x32	xpm-fallback
kdm-backgnd	24	apps	kcontrol/kdm/pics/kdm-backgnd.xpm	32x32	xpm-fallback
kdm-backgnd	32	apps	kcontrol/kdm/pics/kdm-backgnd.xpm	32x32	xpm-fallback
kdm-backgnd	48	apps	kcontrol/kdm/pics/kdm-backgnd.xpm	32x32	xpm-fallback
kdm-font	16	apps	kcontrol/kdm/pics/kdm-font.xpm	32x32	xpm-fallback
kdm-font	22	apps	kcontrol/kdm/pics/kdm-font.xpm	32x32	xpm-fallback
kdm-font	24	apps	kcontrol/kdm/pics/kdm-font.xpm	32x32	xpm-fallback
kdm-font	32	apps	kcontrol/kdm/pics/kdm-font.xpm	32x32	xpm-fallback
kdm-font	48	apps	kcontrol/kdm/pics/kdm-font.xpm	32x32	xpm-fallback
kdm-sessions	16	apps	kcontrol/kdm/pics/kdm-sessions.xpm	32x32	xpm-fallback
kdm-sessions	22	apps	kcontrol/kdm/pics/kdm-sessions.xpm	32x32	xpm-fallback
kdm-sessions	24	apps	kcontrol/kdm/pics/kdm-sessions.xpm	32x32	xpm-fallback
kdm-sessions	32	apps	kcontrol/kdm/pics/kdm-sessions.xpm	32x32	xpm-fallback
kdm-sessions	48	apps	kcontrol/kdm/pics/kdm-sessions.xpm	32x32	xpm-fallback
kdm-users	16	apps	kcontrol/kdm/pics/kdm-users.xpm	32x32	xpm-fallback
kdm-users	22	apps	kcontrol/kdm/pics/kdm-users.xpm	32x32	xpm-fallback
kdm-users	24	apps	kcontrol/kdm/pics/kdm-users.xpm	32x32	xpm-fallback
kdm-users	32	apps	kcontrol/kdm/pics/kdm-users.xpm	32x32	xpm-fallback
kdm-users	48	apps	kcontrol/kdm/pics/kdm-users.xpm	32x32	xpm-fallback
kdmconfig	16	apps	kcontrol/kdm/pics/kdmconfig.xpm	16x14	xpm-fallback
kdmconfig	22	apps	kcontrol/kdm/pics/kdmconfig.xpm	16x14	xpm-fallback
kdmconfig	24	apps	kcontrol/kdm/pics/kdmconfig.xpm	16x14	xpm-fallback
kdmconfig	32	apps	kcontrol/kdm/pics/kdmconfig.xpm	16x14	xpm-fallback
kdmconfig	48	apps	kcontrol/kdm/pics/kdmconfig.xpm	16x14	xpm-fallback
kedit	16	apps	kappfinder/pics/kedit.xpm	32x32	pillow
kedit	22	apps	kappfinder/pics/kedit.xpm	32x32	pillow
kedit	24	apps	kappfinder/pics/kedit.xpm	32x32	pillow
kedit	32	apps	kappfinder/pics/kedit.xpm	32x32	pillow
kedit	48	apps	kappfinder/pics/kedit.xpm	32x32	pillow
key	16	apps	kpanel/pics/key.xpm	22x22	pillow
key	22	apps	kpanel/pics/key.xpm	22x22	pillow
key	24	apps	kpanel/pics/key.xpm	22x22	pillow
key	32	apps	kpanel/pics/key.xpm	22x22	pillow
key	48	apps	kpanel/pics/key.xpm	22x22	pillow
keyboard	16	apps	kcontrol/input/mini-keyboard.xpm	16x16	pillow
keyboard	22	apps	kcontrol/input/mini-keyboard.xpm	16x16	pillow
keyboard	24	apps	kcontrol/input/keyboard.xpm	32x32	pillow
keyboard	32	apps	kcontrol/input/keyboard.xpm	32x32	pillow
keyboard	48	apps	kcontrol/input/keyboard.xpm	32x32	pillow
kfind	16	apps	kfind/mini-kfind.xpm	16x16	pillow
kfind	22	apps	kfind/mini-kfind.xpm	16x16	pillow
kfind	24	apps	kfind/kfind.xpm	32x32	pillow
kfind	32	apps	kfind/kfind.xpm	32x32	pillow
kfind	48	apps	kfind/kfind.xpm	32x32	pillow
kfm	16	apps	pics/mini/kfm.xpm	16x16	pillow
kfm	22	apps	pics/mini/kfm.xpm	16x16	pillow
kfm	24	apps	pics/kfm.xpm	32x32	pillow
kfm	32	apps	pics/kfm.xpm	32x32	pillow
kfm	48	apps	pics/kfm.xpm	32x32	pillow
kfm-fulltrash	16	apps	pics/mini/kfm_fulltrash.xpm	16x16	pillow
kfm-fulltrash	22	apps	pics/mini/kfm_fulltrash.xpm	16x16	pillow
kfm-fulltrash	24	apps	pics/kfm_fulltrash.xpm	32x32	pillow
kfm-fulltrash	32	apps	pics/kfm_fulltrash.xpm	32x32	pillow
kfm-fulltrash	48	apps	pics/kfm_fulltrash.xpm	32x32	pillow
kfm-home	16	places	pics/mini/kfm_home.xpm	16x16	pillow
kfm-home	22	places	pics/mini/kfm_home.xpm	16x16	pillow
kfm-home	24	places	pics/mini/kfm_home.xpm	16x16	pillow
kfm-home	32	places	pics/kfm_home.xpm	35x34	pillow
kfm-home	48	places	pics/kfm_home.xpm	35x34	pillow
kfm-trash	16	places	pics/mini/kfm_trash.xpm	16x16	pillow
kfm-trash	22	places	pics/mini/kfm_trash.xpm	16x16	pillow
kfm-trash	24	places	pics/kfm_trash.xpm	32x32	pillow
kfm-trash	32	places	pics/kfm_trash.xpm	32x32	pillow
kfm-trash	48	places	pics/kfm_trash.xpm	32x32	pillow
kfontmanager	16	apps	kfontmanager/mini-kfontmanager.xpm	16x16	pillow
kfontmanager	22	apps	kfontmanager/mini-kfontmanager.xpm	16x16	pillow
kfontmanager	24	apps	kfontmanager/kfontmanager.xpm	32x32	pillow
kfontmanager	32	apps	kfontmanager/kfontmanager.xpm	32x32	pillow
kfontmanager	48	apps	kfontmanager/kfontmanager.xpm	32x32	pillow
kmenuedit	16	apps	kmenuedit/mini-kmenuedit.xpm	16x14	pillow
kmenuedit	22	apps	kmenuedit/mini-kmenuedit.xpm	16x14	pillow
kmenuedit	24	apps	kmenuedit/kmenuedit.xpm	32x32	pillow
kmenuedit	32	apps	kmenuedit/kmenuedit.xpm	32x32	pillow
kmenuedit	48	apps	kmenuedit/kmenuedit.xpm	32x32	pillow
kmultiple	16	apps	kfm/pics/kmultiple.xpm	31x35	pillow
kmultiple	22	apps	kfm/pics/kmultiple.xpm	31x35	pillow
kmultiple	24	apps	kfm/pics/kmultiple.xpm	31x35	pillow
kmultiple	32	apps	kfm/pics/kmultiple.xpm	31x35	pillow
kmultiple	48	apps	kfm/pics/kmultiple.xpm	31x35	pillow
kscreensaver	16	apps	kscreensaver/mini-kscreensaver.xpm	16x16	pillow
kscreensaver	22	apps	kscreensaver/mini-kscreensaver.xpm	16x16	pillow
kscreensaver	24	apps	kscreensaver/kscreensaver.xpm	32x32	pillow
kscreensaver	32	apps	kscreensaver/kscreensaver.xpm	32x32	pillow
kscreensaver	48	apps	kscreensaver/kscreensaver.xpm	32x32	pillow
kvt	16	apps	kvt/mini-kvt.xpm	16x16	pillow
kvt	22	apps	kvt/mini-kvt.xpm	16x16	pillow
kvt	24	apps	kvt/kvt.xpm	32x32	pillow
kvt	32	apps	kvt/kvt.xpm	32x32	pillow
kvt	48	apps	kvt/kvt.xpm	32x32	pillow
kwm	16	apps	kwm/mini-kwm.xpm	16x14	pillow
kwm	22	apps	kwm/mini-kwm.xpm	16x14	pillow
kwm	24	apps	kwm/kwm.xpm	32x32	pillow
kwm	32	apps	kwm/kwm.xpm	32x32	pillow
kwm	48	apps	kwm/kwm.xpm	32x32	pillow
l-src	16	apps	pics/mini/l_src.xpm	16x16	pillow
l-src	22	apps	pics/mini/l_src.xpm	16x16	pillow
l-src	24	apps	pics/l_src.xpm	32x32	pillow
l-src	32	apps	pics/l_src.xpm	32x32	pillow
l-src	48	apps	pics/l_src.xpm	32x32	pillow
library	16	apps	pics/mini/library.xpm	16x16	pillow
library	22	apps	pics/mini/library.xpm	16x16	pillow
library	24	apps	pics/library.xpm	32x32	pillow
library	32	apps	pics/library.xpm	32x32	pillow
library	48	apps	pics/library.xpm	32x32	pillow
link	16	apps	pics/link.xpm	32x32	pillow
link	22	apps	pics/link.xpm	32x32	pillow
link	24	apps	pics/link.xpm	32x32	pillow
link	32	apps	pics/link.xpm	32x32	pillow
link	48	apps	pics/link.xpm	32x32	pillow
lock	16	actions	kmenuedit/icons/mini-lock.xpm	16x14	xpm-fallback
lock	22	actions	pics/toolbar/lock.xpm	22x22	pillow
lock	24	actions	pics/toolbar/lock.xpm	22x22	pillow
lock	32	actions	pics/toolbar/lock.xpm	22x22	pillow
lock	48	actions	pics/toolbar/lock.xpm	22x22	pillow
lockedfolder	16	places	pics/mini/lockedfolder.xpm	16x16	pillow
lockedfolder	22	places	pics/mini/lockedfolder.xpm	16x16	pillow
lockedfolder	24	places	pics/mini/lockedfolder.xpm	16x16	pillow
lockedfolder	32	places	pics/lockedfolder.xpm	35x34	pillow
lockedfolder	48	places	pics/lockedfolder.xpm	35x34	pillow
log	16	apps	pics/mini/log.xpm	16x14	pillow
log	22	apps	pics/mini/log.xpm	16x14	pillow
log	24	apps	pics/log.xpm	32x32	pillow
log	32	apps	pics/log.xpm	32x32	pillow
log	48	apps	pics/log.xpm	32x32	pillow
lower	16	apps	kmenuedit/icons/mini-lower.xpm	16x14	xpm-fallback
lower	22	apps	kmenuedit/icons/mini-lower.xpm	16x14	xpm-fallback
lower	24	apps	kmenuedit/icons/mini-lower.xpm	16x14	xpm-fallback
lower	32	apps	kmenuedit/icons/mini-lower.xpm	16x14	xpm-fallback
lower	48	apps	kmenuedit/icons/mini-lower.xpm	16x14	xpm-fallback
lyx	16	apps	kappfinder/pics/lyx.xpm	32x32	pillow
lyx	22	apps	kappfinder/pics/lyx.xpm	32x32	pillow
lyx	24	apps	kappfinder/pics/lyx.xpm	32x32	pillow
lyx	32	apps	kappfinder/pics/lyx.xpm	32x32	pillow
lyx	48	apps	kappfinder/pics/lyx.xpm	32x32	pillow
mail	16	apps	kmenuedit/icons/mini-mail.xpm	16x14	xpm-fallback
mail	22	apps	kmenuedit/icons/mini-mail.xpm	16x14	xpm-fallback
mail	24	apps	kmenuedit/icons/mini-mail.xpm	16x14	xpm-fallback
mail	32	apps	kmenuedit/icons/mini-mail.xpm	16x14	xpm-fallback
mail	48	apps	kmenuedit/icons/mini-mail.xpm	16x14	xpm-fallback
make	16	apps	pics/mini/make.xpm	16x14	pillow
make	22	apps	pics/mini/make.xpm	16x14	pillow
make	24	apps	pics/make.xpm	32x32	pillow
make	32	apps	pics/make.xpm	32x32	pillow
make	48	apps	pics/make.xpm	32x32	pillow
man	16	apps	pics/mini/man.xpm	16x14	pillow
man	22	apps	pics/mini/man.xpm	16x14	pillow
man	24	apps	pics/man.xpm	32x32	pillow
man	32	apps	pics/man.xpm	32x32	pillow
man	48	apps	pics/man.xpm	32x32	pillow
manual	16	apps	kmenuedit/icons/mini-manual.xpm	16x14	xpm-fallback
manual	22	apps	kmenuedit/icons/mini-manual.xpm	16x14	xpm-fallback
manual	24	apps	kmenuedit/icons/mini-manual.xpm	16x14	xpm-fallback
manual	32	apps	kmenuedit/icons/mini-manual.xpm	16x14	xpm-fallback
manual	48	apps	kmenuedit/icons/mini-manual.xpm	16x14	xpm-fallback
max1	16	apps	kmenuedit/icons/mini-max1.xpm	16x14	pillow
max1	22	apps	kmenuedit/icons/mini-max1.xpm	16x14	pillow
max1	24	apps	kmenuedit/icons/mini-max1.xpm	16x14	pillow
max1	32	apps	kmenuedit/icons/mini-max1.xpm	16x14	pillow
max1	48	apps	kmenuedit/icons/mini-max1.xpm	16x14	pillow
maximize	16	apps	kwm/pics/maximize.xpm	16x16	xpm-fallback
maximize	22	apps	kwm/pics/maximize.xpm	16x16	xpm-fallback
maximize	24	apps	kwm/pics/maximize.xpm	16x16	xpm-fallback
maximize	32	apps	kwm/pics/maximize.xpm	16x16	xpm-fallback
maximize	48	apps	kwm/pics/maximize.xpm	16x16	xpm-fallback
maximize2	16	apps	kmenuedit/icons/maximize2.xpm	13x12	pillow
maximize2	22	apps	kmenuedit/icons/maximize2.xpm	13x12	pillow
maximize2	24	apps	kmenuedit/icons/maximize2.xpm	13x12	pillow
maximize2	32	apps	kmenuedit/icons/maximize2.xpm	13x12	pillow
maximize2	48	apps	kmenuedit/icons/maximize2.xpm	13x12	pillow
maximizedown	16	apps	kwm/pics/maximizedown.xpm	16x16	xpm-fallback
maximizedown	22	apps	kwm/pics/maximizedown.xpm	16x16	xpm-fallback
maximizedown	24	apps	kwm/pics/maximizedown.xpm	16x16	xpm-fallback
maximizedown	32	apps	kwm/pics/maximizedown.xpm	16x16	xpm-fallback
maximizedown	48	apps	kwm/pics/maximizedown.xpm	16x16	xpm-fallback
maze	16	apps	kmenuedit/icons/mini-maze.xpm	16x14	xpm-fallback
maze	22	apps	kmenuedit/icons/mini-maze.xpm	16x14	xpm-fallback
maze	24	apps	kmenuedit/icons/mini-maze.xpm	16x14	xpm-fallback
maze	32	apps	kmenuedit/icons/mini-maze.xpm	16x14	xpm-fallback
maze	48	apps	kmenuedit/icons/mini-maze.xpm	16x14	xpm-fallback
memory	16	apps	kcontrol/info/mini-memory.xpm	16x16	xpm-fallback
memory	22	apps	kcontrol/info/mini-memory.xpm	16x16	xpm-fallback
memory	24	apps	kcontrol/info/mini-memory.xpm	16x16	xpm-fallback
memory	32	apps	kcontrol/info/mini-memory.xpm	16x16	xpm-fallback
memory	48	apps	kcontrol/info/mini-memory.xpm	16x16	xpm-fallback
menu	16	apps	kwm/pics/menu.xpm	16x16	xpm-fallback
menu	22	apps	kwm/pics/menu.xpm	16x16	xpm-fallback
menu	24	apps	kwm/pics/menu.xpm	16x16	xpm-fallback
menu	32	apps	kwm/pics/menu.xpm	16x16	xpm-fallback
menu	48	apps	kwm/pics/menu.xpm	16x16	xpm-fallback
metafont	16	apps	pics/mini/metafont.xpm	16x16	pillow
metafont	22	apps	pics/mini/metafont.xpm	16x16	pillow
metafont	24	apps	pics/metafont.xpm	32x32	pillow
metafont	32	apps	pics/metafont.xpm	32x32	pillow
metafont	48	apps	pics/metafont.xpm	32x32	pillow
midi	16	apps	pics/mini/midi.xpm	16x16	pillow
midi	22	apps	pics/mini/midi.xpm	16x16	pillow
midi	24	apps	pics/midi.xpm	32x32	pillow
midi	32	apps	pics/midi.xpm	32x32	pillow
midi	48	apps	pics/midi.xpm	32x32	pillow
mini	16	apps	kmenuedit/icons/mini.xpm	14x14	pillow
mini	22	apps	kmenuedit/icons/mini.xpm	14x14	pillow
mini	24	apps	kmenuedit/icons/mini.xpm	14x14	pillow
mini	32	apps	kmenuedit/icons/mini.xpm	14x14	pillow
mini	48	apps	kmenuedit/icons/mini.xpm	14x14	pillow
mini.audiovol	16	apps	kmenuedit/icons/mini.audiovol.xpm	14x14	pillow
mini.audiovol	22	apps	kmenuedit/icons/mini.audiovol.xpm	14x14	pillow
mini.audiovol	24	apps	kmenuedit/icons/mini.audiovol.xpm	14x14	pillow
mini.audiovol	32	apps	kmenuedit/icons/mini.audiovol.xpm	14x14	pillow
mini.audiovol	48	apps	kmenuedit/icons/mini.audiovol.xpm	14x14	pillow
mini.checkmark	16	apps	kmenuedit/icons/mini.checkmark.xpm	11x11	xpm-fallback
mini.checkmark	22	apps	kmenuedit/icons/mini.checkmark.xpm	11x11	xpm-fallback
mini.checkmark	24	apps	kmenuedit/icons/mini.checkmark.xpm	11x11	xpm-fallback
mini.checkmark	32	apps	kmenuedit/icons/mini.checkmark.xpm	11x11	xpm-fallback
mini.checkmark	48	apps	kmenuedit/icons/mini.checkmark.xpm	11x11	xpm-fallback
