icon_name	target_size	category	source	source_dimensions	decoder
stop-gray	22	actions	pics/stop_gray.xpm	22x22	xpm-fallback
stop-gray	24	actions	pics/stop_gray.xpm	22x22	xpm-fallback
stop-gray	32	actions	pics/stop_gray.xpm	22x22	xpm-fallback
stop-gray	48	actions	pics/stop_gray.xpm	22x22	xpm-fallback
stylus	16	apps	pics/stylus.xpm	71x57	pillow
stylus	22	apps	pics/stylus.xpm	71x57	pillow
stylus	24	apps	pics/stylus.xpm	71x57	pillow
stylus	32	apps	pics/stylus.xpm	71x57	pillow
stylus	48	apps	pics/stylus.xpm	71x57	pillow
terminal	16	apps	pics/terminal.xpm	32x32	pillow
terminal	22	apps	pics/terminal.xpm	32x32	pillow
terminal	24	apps	pics/terminal.xpm	32x32	pillow
terminal	32	apps	pics/terminal.xpm	32x32	pillow
terminal	48	apps	pics/terminal.xpm	32x32	pillow
tgz	16	apps	pics/tgz.xpm	32x32	pillow
tgz	22	apps	pics/tgz.xpm	32x32	pillow
tgz	24	apps	pics/tgz.xpm	32x32	pillow
tgz	32	apps	pics/tgz.xpm	32x32	pillow
tgz	48	apps	pics/tgz.xpm	32x32	pillow
tick	16	actions	pics/toolbar/tick.xpm	22x22	pillow
tick	22	actions	pics/toolbar/tick.xpm	22x22	pillow
tick	24	actions	pics/toolbar/tick.xpm	22x22	pillow
tick	32	actions	pics/toolbar/tick.xpm	22x22	pillow
tick	48	actions	pics/toolbar/tick.xpm	22x22	pillow
tick-gray	16	actions	pics/toolbar/tick_gray.xpm	22x22	pillow
tick-gray	22	actions	pics/toolbar/tick_gray.xpm	22x22	pillow
tick-gray	24	actions	pics/toolbar/tick_gray.xpm	22x22	pillow
tick-gray	32	actions	pics/toolbar/tick_gray.xpm	22x22	pillow
tick-gray	48	actions	pics/toolbar/tick_gray.xpm	22x22	pillow
top	16	actions	pics/toolbar/top.xpm	22x22	pillow
top	22	actions	pics/toolbar/top.xpm	22x22	pillow
top	24	actions	pics/toolbar/top.xpm	22x22	pillow
top	32	actions	pics/toolbar/top.xpm	22x22	pillow
top	48	actions	pics/toolbar/top.xpm	22x22	pillow
top-gray	16	actions	pics/toolbar/top_gray.xpm	22x22	pillow
top-gray	22	actions	pics/toolbar/top_gray.xpm	22x22	pillow
top-gray	24	actions	pics/toolbar/top_gray.xpm	22x22	pillow
top-gray	32	actions	pics/toolbar/top_gray.xpm	22x22	pillow
top-gray	48	actions	pics/toolbar/top_gray.xpm	22x22	pillow
trash	16	places	pics/trash.xpm	37x37	xpm-fallback
trash	22	places	pics/trash.xpm	37x37	xpm-fallback
trash	24	places	pics/trash.xpm	37x37	xpm-fallback
trash	32	places	pics/trash.xpm	37x37	xpm-fallback
trash	48	places	pics/trash.xpm	37x37	xpm-fallback
txt	16	apps	pics/txt.xpm	32x32	pillow
txt	22	apps	pics/txt.xpm	32x32	pillow
txt	24	apps	pics/txt.xpm	32x32	pillow
txt	32	apps	pics/txt.xpm	32x32	pillow
txt	48	apps	pics/txt.xpm	32x32	pillow
unknown	16	apps	pics/unknown.xpm	32x32	pillow
unknown	22	apps	pics/unknown.xpm	32x32	pillow
unknown	24	apps	pics/unknown.xpm	32x32	pillow
unknown	32	apps	pics/unknown.xpm	32x32	pillow
unknown	48	apps	pics/unknown.xpm	32x32	pillow
unzip	16	apps	pics/unzip.xpm	32x32	pillow
unzip	22	apps	pics/unzip.xpm	32x32	pillow
unzip	24	apps	pics/unzip.xpm	32x32	pillow
unzip	32	apps	pics/unzip.xpm	32x32	pillow
unzip	48	apps	pics/unzip.xpm	32x32	pillow
up	16	actions	pics/toolbar/up.xpm	22x22	pillow
up	22	actions	pics/toolbar/up.xpm	22x22	pillow
up	24	actions	pics/toolbar/up.xpm	22x22	pillow
up	32	actions	pics/toolbar/up.xpm	22x22	pillow
up	48	actions	pics/toolbar/up.xpm	22x22	pillow
up-gray	16	actions	pics/toolbar/up_gray.xpm	22x22	pillow
up-gray	22	actions	pics/toolbar/up_gray.xpm	22x22	pillow
up-gray	24	actions	pics/toolbar/up_gray.xpm	22x22	pillow
up-gray	32	actions	pics/toolbar/up_gray.xpm	22x22	pillow
up-gray	48	actions	pics/toolbar/up_gray.xpm	22x22	pillow
viewmag	16	actions	pics/toolbar/viewmag-.xpm	22x22	pillow
viewmag	22	actions	pics/toolbar/viewmag-.xpm	22x22	pillow
viewmag	24	actions	pics/toolbar/viewmag-.xpm	22x22	pillow
viewmag	32	actions	pics/toolbar/viewmag-.xpm	22x22	pillow
viewmag	48	actions	pics/toolbar/viewmag-.xpm	22x22	pillow
viewmag+	16	actions	pics/toolbar/viewmag+.xpm	22x22	pillow
viewmag+	22	actions	pics/toolbar/viewmag+.xpm	22x22	pillow
viewmag+	24	actions	pics/toolbar/viewmag+.xpm	22x22	pillow
viewmag+	32	actions	pics/toolbar/viewmag+.xpm	22x22	pillow
viewmag+	48	actions	pics/toolbar/viewmag+.xpm	22x22	pillow
viewmag+-gray	16	actions	pics/toolbar/viewmag+_gray.xpm	22x22	pillow
viewmag+-gray	22	actions	pics/toolbar/viewmag+_gray.xpm	22x22	pillow
viewmag+-gray	24	actions	pics/toolbar/viewmag+_gray.xpm	22x22	pillow
viewmag+-gray	32	actions	pics/toolbar/viewmag+_gray.xpm	22x22	pillow
